Series Name,Series Code,Country Name,Country Code,2007 [YR2007],2010 [YR2010],2013 [YR2013]
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Bhutan,BTN,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Bolivia,BOL,10.53571429,9.013484741,8.261120739
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Bosnia and Herzegovina,BIH,0.705754615,2.781844802,2.604651163
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Botswana,BWA,4.166666667,2.874743326,2.919708029
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Brazil,BRA,6.021720665,5.347405928,4.498331086
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,British Virgin Islands,VGB,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Brunei Darussalam,BRN,1.608187135,1.457725948,1.313868613
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Bulgaria,BGR,2.608354579,2.905405405,3.077314344
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Burkina Faso,BFA,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Burundi,BDI,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Cabo Verde,CPV,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Cambodia,KHM,6.963788301,6.493506494,6.177606178
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Cameroon,CMR,9.223300971,7.128712871,6.610169492
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Canada,CAN,15.03969686,14.31759957,14.51558771
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Caribbean small states,CSS,2.48502994,2.391527161,2.631578947
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Cayman Islands,CYM,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Central African Republic,CAF,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Central Europe and the Baltics,CEB,12.0066236,14.6811538,13.76936048
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Chad,TCD,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Channel Islands,CHI,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Chile,CHL,7.104345068,7.420906838,6.572369223
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,China,CHN,6.020179872,5.457446239,5.320203629
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Colombia,COL,9.751643535,8.1714001,7.682177349
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Comoros,COM,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Congo, Dem. Rep.,ZAR,1.324503311,1.630434783,1.140684411
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Congo, Rep.,COG,6.730769231,6.179775281,5.982905983
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Costa Rica,CRI,3.5982009,3.78214826,3.927068724
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Cote d'Ivoire,CIV,9.009009009,10.30595813,7.142857143
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Croatia,HRV,12.17798595,15.13336962,13.30418488
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Cuba,CUB,2.353834472,2.043551089,2.148371937
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Curacao,CUW,3.100775194,4.514672686,3.146067416
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Cyprus,CYP,7.142857143,6.611570248,7.473309609
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Czech Republic,CZE,8.529241937,10.55465805,11.08474241
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Denmark,DNK,7.519379845,8.415946003,8.296830714
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Djibouti,DJI,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Dominica,DMA,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Dominican Republic,DOM,8.224400871,7.874015748,7.262569832
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Early-demographic dividend,EAR,10.59753574,9.174978895,8.732202123
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,East Asia & Pacific,EAS,6.914303785,6.30554165,5.940405926
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,East Asia & Pacific (excluding high income),EAP,5.956953861,5.367775511,5.210634832
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,6.008013646,5.409629132,5.23401432
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Ecuador,ECU,10.15228426,8.130081301,7.392405063
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Egypt, Arab Rep.,EGY,8.278307655,8.673469388,8.436414931
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,El Salvador,SLV,7.225433526,10.23890785,12.4567474
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Equatorial Guinea,GNQ,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Eritrea,ERI,16.32653061,12.5,10.90909091
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Estonia,EST,2.016546019,1.930294906,2.226935313
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Ethiopia,ETH,17.2541744,14.76510067,11.41176471
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Euro area,EMU,15.38364075,18.44177611,18.22538355
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Europe & Central Asia,ECS,13.53469289,15.37348963,14.5873612
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Europe & Central Asia (excluding high income),ECA,11.1644979,11.41576722,10.60628128
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Europe & Central Asia (IDA & IBRD countries),TEC,11.45519635,12.05520517,11.09339583
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,European Union,EUU,14.904009,18.01242236,17.62252627
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Faroe Islands,FRO,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Fiji,FJI,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Finland,FIN,4.924419511,4.596394348,4.43179508
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Fragile and conflict affected situations,FCS,10.28524523,8.521652563,8.043678868
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,France,FRA,22.00589469,24.79122559,24.47000665
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,French Polynesia,PYF,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Gabon,GAB,10.30927835,9.282700422,8.833922261
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Gambia, The,GMB,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Georgia,GEO,13.57798165,19.03807615,24.13273002
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Germany,DEU,16.87182162,19.93834317,19.52606635
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Ghana,GHA,7.628128725,6.602870813,5.347985348
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Gibraltar,GIB,0,0,0
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Greece,GRC,10.31033075,9.33828818,6.459573233
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Greenland,GRL,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Grenada,GRD,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Guam,GUM,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Guatemala,GTM,5.231037489,5.813953488,6.546644845
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Guinea,GIN,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Guinea-Bissau,GNB,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Guyana,GUY,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Haiti,HTI,10.34482759,10.04784689,5.99078341
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Heavily indebted poor countries (HIPC),HPC,8.980410668,8.430054979,7.297979798
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,High income,HIC,11.02832244,11.8642206,11.48117307
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Honduras,HND,3.448275862,3.678474114,3.668639053
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Hong Kong SAR, China,HKG,3.861003861,3.95332222,3.517915309
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Hungary,HUN,22.77227723,26.73121448,25.11392405
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,IBRD only,IBD,8.152297888,7.328393362,6.99868722
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Iceland,ISL,0.431034483,0.512820513,0.492610837
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,IDA & IBRD total,IBT,8.39825865,7.707011382,7.117665491
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,IDA blend,IDB,16.00234071,14.3561436,13.79786064
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,IDA only,IDX,10.2865735,9.619686801,8.694995279
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,IDA total,IDA,14.08339303,12.62537769,11.95545494
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,India,IND,6.930380247,6.517532268,5.94609926
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Indonesia,IDN,7.939656377,5.441022965,5.20713125
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Iran, Islamic Rep.,IRN,27.08216124,24.16290501,21.66679343
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Iraq,IRQ,17.2722907,10.11789718,8.464994927
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Ireland,IRL,21.50731159,25.52758708,24.12689173
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Isle of Man,IMY,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Israel,ISR,3.890445067,3.87257051,2.479096377
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Italy,ITA,15.49997735,19.42042295,20.40683579
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Jamaica,JAM,3.319148936,4.04040404,3.624161074
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Japan,JPN,13.52287807,13.56754021,12.22288796
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Jordan,JOR,12.67459907,9.639830508,6.704645048
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Kazakhstan,KAZ,0.480794914,7.481116287,7.362489281
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Kenya,KEN,9.773539928,8.912655971,8.034188034
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Kiribati,KIR,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Korea, Dem. People’s Rep.,PRK,0.142247511,0.183066362,0.251677852
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Korea, Rep.,KOR,10.74698795,9.653231663,8.945391
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Kosovo,KSV,3.125,3.673938002,3.369434416
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Kuwait,KWT,0.696399467,0.636611667,0.618311534
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Kyrgyz Republic,KGZ,4.362416107,2.98013245,5.405405405
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Lao PDR,LAO,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Late-demographic dividend,LTE,6.689753782,6.349845568,5.811129356
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Latin America & Caribbean,LCN,7.490291047,6.671199402,6.254648767
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Latin America & Caribbean (excluding high income),LAC,7.613958925,6.704378797,6.297827656
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,7.61408261,6.772968764,6.339431375
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Latvia,LVA,11.12440191,12.60815822,11.97691198
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Least developed countries: UN classification,LDC,12.0092563,12.31372549,11.55049633
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Lebanon,LBN,3.080766028,6.428571429,8.381782946
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Lesotho,LSO,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Liberia,LBR,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Libya,LBY,4.163434187,4.420350292,4.325699746
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Liechtenstein,LIE,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Lithuania,LTU,8.379888268,9.269893355,9.878844362
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Low & middle income,LMY,8.238440846,7.471971804,6.958654695
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Low income,LIC,5.007779074,4.80907781,5.064684833
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Lower middle income,LMC,9.441166262,8.489503986,7.914011381
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Luxembourg,LUX,14.68662301,15.68075117,16.78607984
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Macao SAR, China,MAC,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Macedonia, FYR,MKD,4.925053533,4.556354916,3.855421687
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Madagascar,MDG,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Malawi,MWI,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Malaysia,MYS,3.378225441,2.951011093,2.180940893
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Maldives,MDV,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Mali,MLI,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Malta,MLT,2.181818182,5.118110236,5.579399142
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Marshall Islands,MHL,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Mauritania,MRT,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Mauritius,MUS,4.719764012,4.644808743,4.699738903
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Mexico,MEX,6.030696343,5.72519084,5.02257836
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Micronesia, Fed. Sts.,FSM,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Middle East & North Africa,MEA,11.55257624,9.619198528,8.759380698
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Middle East & North Africa (excluding high income),MNA,18.76489535,16.19172389,15.11574702
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,18.76489535,16.19172389,15.11574702
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Middle income,MIC,8.261798803,7.49080777,6.969946104
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Moldova,MDA,17.63907734,20.38216561,22.08955224
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Monaco,MCO,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Mongolia,MNG,6.346749226,10.74204947,9.056806002
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Montenegro,MNE,1.421800948,0.396825397,0.440528634
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Morocco,MAR,7.788762961,7.698999565,8.144616607
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Mozambique,MOZ,9.137055838,7.142857143,4.406779661
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Myanmar,MMR,0.1953125,0.253164557,0
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Namibia,NAM,0.78125,0.325732899,0.583090379
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Nauru,NRU,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Nepal,NPL,25.96899225,14.5631068,13.81322957
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Netherlands,NLD,17.09517923,21.05388226,19.90014722
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,New Caledonia,NCL,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,New Zealand,NZL,4.394591272,4.661157025,4.490725675
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Nicaragua,NIC,6.651376147,8.505747126,11.16389549
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Niger,NER,2.5,1.470588235,2.702702703
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Nigeria,NGA,2.774274905,3.173749328,2.590163934
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,North America,NAC,10.13099233,10.53788973,10.79822914
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Northern Mariana Islands,MNP,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Norway,NOR,3.738576572,3.68504772,2.975347124
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Not classified,INX,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,OECD members,OED,11.68935749,12.752321,12.42935649
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Oman,OMN,0.621957815,0.522247754,0.690607735
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Other small states,OSS,1.738619184,1.558612615,1.478311613
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Pacific island small states,PSS,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Pakistan,PAK,10.78061521,12.26400731,13.72098198
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Palau,PLW,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Panama,PAN,7.132459971,7.97752809,7.383279045
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Papua New Guinea,PNG,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Paraguay,PRY,5.09383378,4.077253219,4.259634888
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Peru,PER,5.985118085,5.597468971,6.524604569
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Philippines,PHL,5.47826087,6.938140319,6.426419726
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Poland,POL,14.0634175,17.54566835,15.66133224
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Portugal,PRT,7.488099597,7.886435331,6.344612645
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Post-demographic dividend,PST,11.6676724,12.65487723,12.44835259
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Pre-demographic dividend,PRE,11.1419325,9.001336005,8.287311537
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Puerto Rico,PRI,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Qatar,QAT,0.439713029,0.490367776,0.46961326
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Romania,ROM,10.44550173,11.00856073,12.26031377
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Russian Federation,RUS,9.652154633,8.95991942,7.611851314
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Rwanda,RWA,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Samoa,WSM,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,San Marino,SMR,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Sao Tome and Principe,STP,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Saudi Arabia,SAU,1.239867908,1.052254832,0.906050214
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Senegal,SEN,7.429718876,6.227106227,5
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Serbia,SRB,6.839481555,6.386224935,5.252703597
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Seychelles,SYC,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Sierra Leone,SLE,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Singapore,SGP,1.346202692,1.3116237,1.245704467
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Sint Maarten (Dutch part),SXM,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Slovak Republic,SVK,15.77472681,18.98148148,18.3446572
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Slovenia,SVN,9.281627463,12.03883495,8.577405858
