Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
GDP per capita (current US$),NY.GDP.PCAP.CD,Venezuela, RB,VEN,1072.43226,1070.486822,1140.082748,1185.483966,961.455765,966.5689786,981.2540227,983.6976731,1042.404857,1049.80222,1108.82153,1225.124544,1295.97112,1540.422865,2230.688944,2342.909177,2633.8634,2991.494728,3196.113077,3727.182623,4367.725872,4781.632779,4730.037092,4726.40276,3288.345862,3309.090212,3272.046417,2459.292759,3089.418113,2172.439992,2367.742812,2545.170065,2810.172404,2733.456087,2601.902979,3375.890888,3013.960183,3714.883306,3875.593412,4078.401466,4784.87158,4927.941511,3657.351263,3233.895666,4273.440688,5435.742203,6740.236779,8325.208755,11224.6467,11534.8406,13581.35338,10754.59288,12771.59504,12265.03114,nd,nd,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Virgin Islands (U.S.),VIR,756.25,753.6656891,1016.528926,1069.767442,1302.663438,1511.363636,1778.012685,2271.653543,3183.150183,3605.802048,3476.190476,3619.71831,4040.789474,4185.714286,4393.333333,4253.191489,4583.333333,4965.591398,5342.708333,6319.792,7503.092784,8385.714286,8162.745098,8816.345846,9124.074074,9256.074766,9723.943662,10828.30249,11527.27334,13047.57313,15050.54714,15945.49982,16752.27713,18728.24343,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,West Bank and Gaza,WBG,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,1201.581538,1326.562852,1317.466749,1389.164976,1465.046059,1499.492173,1476.171852,1335.553196,1156.217471,1257.69857,1337.565724,1455.187878,1441.461702,1575.563402,1855.45702,1963.201519,2338.719877,2663.537022,2787.169741,2992.200995,2960.778001,2866.8001,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,World,WLD,445.7756526,457.8300301,481.8426823,509.9052043,548.1874315,585.366146,621.38841,650.2174477,687.1434053,740.2179976,796.87776,861.7798787,976.5323317,1165.240913,1314.117886,1435.942169,1531.638241,1701.313986,1969.229447,2251.206797,2495.657226,2511.684444,2441.092244,2478.550211,2525.476172,2611.639237,3037.890112,3395.841499,3735.295303,3853.374533,4262.085783,4441.820232,4647.184761,4656.413584,4926.661574,5386.132016,5424.625664,5334.469206,5240.068697,5361.835948,5460.109269,5358.466413,5495.517847,6095.870564,6779.801762,7247.191453,7754.18124,8627.707573,9344.954117,8748.393686,9482.150188,10407.40661,10499.45766,10664.4137,10794.58348,10057.92561,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Yemen, Rep.,YEM,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,472.1348689,471.7410829,488.0066834,384.8741898,284.7898668,278.9694561,365.3790813,418.2947354,375.8315034,441.5692834,541.5129915,538.2873198,567.8219633,607.9158043,696.0549607,817.0822744,904.605447,997.9453804,1205.537528,1094.799455,1310.053671,1350.381634,1422.723779,1582.849252,1650.974597,1406.291651,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Zambia,ZMB,233.8022276,221.546099,213.8891465,214.9976295,243.3644061,304.2001004,344.1087188,360.677314,409.9787239,485.6638628,436.110123,389.5172526,426.1048628,488.4912946,648.9205214,525.5183088,532.250175,464.672362,508.5316366,580.612011,645.8389304,630.9258933,628.8452449,489.4199228,403.2325859,325.0909417,229.4718172,303.8978022,482.5338722,504.8129714,403.4336367,404.1057755,370.9836319,372.2100465,405.4729309,411.4179514,378.5613534,440.7410532,352.555092,330.217248,340.1613797,376.9810576,376.4680395,429.0072779,530.5535841,691.8094586,1030.31536,1103.486577,1365.721205,1134.772998,1456.126826,1635.587954,1724.764548,1839.518709,1726.992844,1304.879014,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Zimbabwe,ZWE,280.6185924,282.8859955,278.9636824,280.020909,284.4072091,296.5618846,280.5734931,296.0620623,303.5629047,347.0785123,361.9081342,404.5641484,480.4556788,573.7056942,667.2677866,708.4440035,677.5026373,663.2054698,640.228788,736.3593115,916.2837356,1058.031013,1084.211762,947.1188026,744.8266413,636.072785,675.9005178,706.9481526,792.0301525,813.583737,837.7690557,802.8851432,612.6720133,583.1125397,600.4000067,608.6782436,720.1034311,707.2696544,523.6037695,554.2268118,535.1974215,537.7174828,499.716415,448.3731927,451.1715886,443.240136,414.6801151,397.9568723,327.1990837,594.4959685,674.2686954,768.5564093,850.8276966,905.5003218,931.1981847,924.1438193,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,India,IND,0.268161407,0.284291728,0.306519469,0.322532993,0.308900447,0.33333065,0.337853982,0.331763432,0.35328108,0.351990681,0.352279914,0.3633376,0.375731112,0.378031307,0.3819147,0.40566208,0.414638121,0.428711208,0.425109743,0.435734342,0.450376957,0.474854905,0.478756391,0.506665544,0.507567776,0.545559262,0.572245856,0.597726136,0.631855196,0.679000523,0.71118005,0.74077609,0.771227449,0.78281903,0.811295811,0.844607384,0.900983176,0.919692544,0.921112842,0.96211498,0.979470339,0.9713261,0.967041941,0.992085712,1.024769587,1.068369345,1.121874735,1.193205418,1.310181881,1.43194797,1.397004578,1.480435644,1.597436189,1.590272829,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Bangladesh,BGD,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.05192953,0.066334334,0.066736729,0.068350464,0.076376762,0.077652827,0.078202389,0.08400439,0.093878675,0.09487752,0.100143152,0.093399511,0.10074583,0.110031468,0.11996804,0.120864332,0.134411176,0.130117492,0.14656494,0.146903476,0.159912482,0.153445767,0.163650969,0.192658144,0.198614945,0.202825216,0.190602088,0.196015725,0.212287044,0.242619016,0.247430419,0.25737757,0.267701509,0.276211627,0.300622667,0.302930323,0.334291253,0.359053573,0.395682597,0.414398868,0.434633967,0.438735966,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Pakistan,PAK,0.315164764,0.318710458,0.341775515,0.383224514,0.384123009,0.392814753,0.38943051,0.402522332,0.449399199,0.424313183,0.418937909,0.386601616,0.308586024,0.317725781,0.33016377,0.347640724,0.331859683,0.343733879,0.357061703,0.373803524,0.410748048,0.426315551,0.448114293,0.467213517,0.480541724,0.511863741,0.519427069,0.544594466,0.573981177,0.583144927,0.637181214,0.616832293,0.640665437,0.669140121,0.709570236,0.68910429,0.751384383,0.735075225,0.739796141,0.742716132,0.769974452,0.766430147,0.790758875,0.807428901,0.875777315,0.890970981,0.933241986,0.994536473,0.975314124,0.953850393,0.949141098,0.932851894,0.91920863,0.846439474,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Mexico,MEX,1.653382289,1.657749804,1.569744418,1.58230541,1.716861446,1.686277724,1.758943777,1.899698633,1.92231424,2.028579029,2.192453299,2.351828302,2.387510374,2.518930113,2.623226578,2.701918878,2.940564503,2.997426827,3.372164663,3.558567727,3.872060646,4.010245136,4.201876427,3.755968705,3.666408698,3.73113507,3.731456738,3.814730901,3.734559364,4.313120483,3.671223269,3.736513261,3.688685,3.63580804,3.756963236,3.476675418,3.550384382,3.666519746,3.754438468,3.778220651,3.720588299,3.795452375,3.711551504,3.797591662,3.803581325,3.967619346,3.99784272,4.055762037,4.126988108,3.857212382,3.752925507,3.878026944,3.93937292,3.948615246,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Vietnam,VNM,0.215631379,0.225435418,0.258759876,0.247579243,0.314057753,0.343353851,0.490532216,0.574906353,0.578196936,0.648284658,0.6599553,0.560973425,0.515172617,0.547669351,0.406732342,0.453889548,0.283241771,0.30374236,0.299784878,0.309686917,0.313231453,0.323933299,0.330107045,0.340971777,0.304206164,0.359548889,0.383261116,0.420561846,0.366450753,0.270323355,0.324280765,0.319024157,0.313770455,0.330345655,0.370352788,0.404057351,0.473884388,0.606948117,0.629679947,0.622650871,0.691020496,0.777658384,0.89022065,0.978870449,1.111901201,1.191177164,1.233275634,1.24524342,1.386217823,1.568337855,1.6948789,1.842550606,1.781696604,1.700368284,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Peru,PER,0.81237664,0.835064678,0.936144968,0.933682487,1.087323703,1.030818982,1.110111548,1.111856207,1.148357162,1.178698787,1.33309762,1.358234071,1.291432439,1.36754402,1.440066531,1.442245612,1.434922402,1.453208381,1.36197056,1.316022244,1.389559423,1.354678764,1.298740237,1.095947133,1.083421019,0.998319617,1.092604163,1.260661063,1.20076866,1.022078674,0.969896124,0.916292101,0.896708879,1.016070671,0.983534142,0.993527537,0.996827963,1.103907299,1.103458075,1.148533347,1.169087406,1.03441455,1.022016646,0.979310103,1.16948433,1.344989603,1.247831464,1.518240916,1.431999381,1.782824602,1.960733983,1.667776438,1.807797852,1.869883854,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Colombia,COL,0.995718607,1.072742918,1.11098569,1.178780737,1.168263519,1.195438989,1.19168653,1.216834769,1.27261456,1.305148707,1.287534856,1.341150986,1.360066658,1.423460807,1.50691023,1.449945791,1.504107306,1.519168331,1.572806523,1.638778565,1.59911255,1.566771773,1.581777555,1.665689867,1.613838111,1.56001615,1.55040957,1.561896635,1.590434763,1.583188771,1.673025884,1.635914748,1.744983272,1.768803766,1.8350167,1.592181263,1.590776062,1.679619098,1.681617087,1.419215476,1.433620205,1.372902655,1.33889957,1.362245036,1.28898988,1.407985319,1.435823423,1.406899642,1.516399527,1.599902313,1.658683359,1.649130597,1.703772602,1.893127874,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Philippines,PHL,0.317249028,0.321145433,0.368512082,0.395807114,0.428469102,0.452296765,0.505962693,0.555413076,0.65838178,0.657133171,0.692131607,0.748603832,0.697230273,0.808268019,0.760435197,0.787654399,0.827340468,0.842017425,0.835298599,0.827011463,0.780641318,0.711561732,0.698999429,0.688288029,0.586176501,0.516329122,0.523397955,0.570273559,0.641178568,0.648133813,0.674176857,0.69171314,0.749133194,0.742367897,0.80304133,0.869338185,0.870174454,0.9742004,0.927455028,0.906592594,0.94065037,0.892559534,0.877524618,0.862126962,0.875524233,0.868716929,0.772811732,0.811215814,0.873326185,0.846425784,0.91274063,0.905640173,0.95107111,1.006838603,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Nepal,NPL,0.00802172,0.007897483,0.008481014,0.009389558,0.014024922,0.016477112,0.017177699,0.018809886,0.021955927,0.034014631,0.018966755,0.016187921,0.021436227,0.033067049,0.032649977,0.026441758,0.020748464,0.024246763,0.023194277,0.035273289,0.036448159,0.029841766,0.028450029,0.031010579,0.043095976,0.040587615,0.041192704,0.049950727,0.055625176,0.049934992,0.033849192,0.04994219,0.06734544,0.072211028,0.081393486,0.095142538,0.113513167,0.124278736,0.098464496,0.138092159,0.129286447,0.13534257,0.107092031,0.114276265,0.105943417,0.120906633,0.099371901,0.100314964,0.129963427,0.162992082,0.188153369,0.203593022,0.212548674,0.233576269,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Brazil,BRA,0.647067792,0.658624758,0.697280743,0.700749314,0.694000898,0.67037227,0.743447849,0.744966531,0.848797467,0.90094202,0.976861083,1.043022036,1.134051462,1.282056059,1.355330722,1.394106345,1.396830539,1.432295134,1.518254074,1.578013854,1.531021008,1.373270556,1.3445549,1.271861926,1.260216376,1.32456548,1.424006917,1.456991513,1.442390789,1.448050239,1.388939574,1.434312838,1.420434655,1.462108834,1.511002399,1.587339242,1.722791601,1.790103371,1.831430313,1.849075569,1.865808376,1.891238736,1.835266279,1.751490659,1.815133482,1.842690495,1.823133072,1.884034471,1.990203014,1.866522375,2.113414545,2.191393564,2.32225814,2.465870235,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Cambodia,KHM,0.041012378,0.048708101,0.051110592,0.062885194,0.053880369,0.062371699,0.071236379,0.062436039,0.072309173,0.19498466,0.167104683,0.034788767,0.016006194,0.017162674,0.009699027,0.00971135,0.009868795,0.010155011,0.007352358,0.004317227,0.042574537,0.044386095,0.048576159,0.050957882,0.054943598,0.053988698,0.054155043,0.053033397,0.053269776,0.051703836,0.164852785,0.162040721,0.15830845,0.153538411,0.155104467,0.145041558,0.146717767,0.135829991,0.167576557,0.158936147,0.162037088,0.180862682,0.174068505,0.184469651,0.186533458,0.20840142,0.221776426,0.252413921,0.279755714,0.328995484,0.348992863,0.356822084,0.367880407,0.369653238,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Ecuador,ECU,0.388033962,0.352048961,0.325336409,0.362722269,0.420670187,0.4337438,0.447716962,0.465781971,0.543884145,0.609111227,0.705317726,0.676027884,0.714723972,0.795857812,0.895955182,1.053803042,1.129816577,1.01493199,1.376828541,1.565373826,1.685364252,2.039812816,2.298173404,2.272324509,2.409135417,2.148074553,1.647458051,1.59040026,1.773411291,2.031345804,1.646870524,1.577081725,2.08120482,2.210339232,1.219333744,1.996555331,2.070547388,1.539679904,1.846480077,1.733727698,1.640605971,1.798584941,1.908672056,2.029189592,2.150042211,2.203366569,2.066175813,2.244784002,2.344224093,2.448359132,2.549397135,2.611816478,2.624773655,2.779287585,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Bolivia,BOL,0.272037723,0.276621295,0.286626494,0.310159434,0.371215692,0.371151111,0.407084848,0.44656968,0.50373838,0.577436614,0.551786663,0.665553985,0.760236181,0.720636406,0.717366156,0.810373151,0.89457664,0.856199953,0.939655385,0.866274904,0.835142834,0.839129259,0.745316773,0.719868684,0.664043162,0.664145932,0.595940954,0.623387096,0.653551374,0.742885591,0.797982453,0.82123772,0.922958891,1.108091975,1.204561642,1.250325769,1.29765447,1.400948435,1.427278992,1.373997368,1.225922572,1.156244814,1.10560774,1.60366373,1.458991452,1.335331528,1.62190482,1.306163693,1.378956858,1.43353757,1.53287018,1.602046012,1.835512438,1.894511704,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Ethiopia,ETH,0.015892219,0.015042523,0.017054836,0.017719905,0.016683919,0.025801694,0.032177736,0.040882781,0.064098259,0.060335134,0.058202254,0.063318889,0.046727316,0.056490424,0.05456418,0.037155796,0.035514359,0.031200013,0.04027371,0.053462499,0.051716809,0.051713255,0.039921511,0.048210431,0.042154225,0.044515527,0.052613302,0.059387048,0.059526165,0.060888166,0.062799074,0.059956589,0.057489213,0.056639088,0.040467364,0.044782621,0.048416277,0.050103144,0.051343517,0.048912148,0.053423593,0.063642783,0.064232645,0.068852165,0.071069159,0.066822045,0.069906901,0.074344588,0.079184269,0.077723011,0.075214659,0.085983542,0.092877021,0.112462805,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Paraguay,PRY,0.15994831,0.185853294,0.195662375,0.199475841,0.204676706,0.253379662,0.230279994,0.213013397,0.251132332,0.215834185,0.300877248,0.25021782,0.275370166,0.326833977,0.350068643,0.300879194,0.361371437,0.394761146,0.484416494,0.430159972,0.469237207,0.424824252,0.406267394,0.40840892,0.419350011,0.422444037,0.440688725,0.486991283,0.54165056,0.546845459,0.513446487,0.493637649,0.570805222,0.631364129,0.737937686,0.832629573,0.77018598,0.842320594,0.884811407,0.866486881,0.695683315,0.706728134,0.707622696,0.725821637,0.716846064,0.661206044,0.67757378,0.693306247,0.736173567,0.737248172,0.820810138,0.845411084,0.81627336,0.769054525,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Nigeria,NGA,0.075348847,0.089163494,0.088721773,0.111164018,0.147963286,0.234157466,0.25143653,0.244682891,0.123667699,0.220785224,0.383738649,0.561853839,0.704174376,0.822384797,1.007021127,0.745623049,0.844407389,0.749983,0.694761021,0.981427331,0.92478457,0.870971897,0.843982981,0.751665608,0.851423368,0.833035901,0.853537917,0.671203519,0.779383222,0.455483683,0.399116593,0.407953572,0.63911197,0.56491907,0.424249976,0.306821108,0.350257079,0.352495132,0.343696847,0.373658335,0.644308605,0.661349458,0.759126295,0.702441971,0.713353319,0.7498618,0.690015549,0.645969132,0.636259176,0.494407922,0.577175348,0.586757907,0.592224312,0.553477351,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Indonesia,IDN,0.243805292,0.288719865,0.248446979,0.239681349,0.229361138,0.246138797,0.226991958,0.231915478,0.253505277,0.298673302,0.311951855,0.330621478,0.358007997,0.39547025,0.402156668,0.412805019,0.461238948,0.600297744,0.667780175,0.660145713,0.642649541,0.663407119,0.682224208,0.664097632,0.694402064,0.734768045,0.722917266,0.718414527,0.755209446,0.734806322,0.824341653,0.973544534,1.078897628,1.145267204,1.141660103,1.142077453,1.266918319,1.37369341,1.021663214,1.159817226,1.245241619,1.375191469,1.411135411,1.437952342,1.512238393,1.511534344,1.505337668,1.616659186,1.769879525,1.8720117,1.774573737,2.34215736,2.417130389,1.907781259,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Sri Lanka,LKA,0.228261116,0.229728462,0.245449871,0.239453506,0.208524259,0.238138212,0.232733805,0.251924122,0.270315877,0.352573131,0.2874642,0.251979827,0.275431304,0.281796807,0.220837097,0.214651008,0.204509368,0.209362502,0.24317456,0.264534826,0.231254492,0.271684515,0.29805306,0.318433014,0.249204454,0.249933232,0.230284773,0.24934433,0.210388959,0.206855294,0.226530331,0.241344794,0.295887811,0.284415896,0.308517698,0.326649884,0.387844152,0.415672052,0.424715224,0.465003777,0.548821442,0.555600149,0.583769206,0.580517057,0.639679513,0.624637382,0.613546209,0.62813316,0.616008629,0.659865328,0.680431007,0.751490775,0.794480758,0.778696244,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Afghanistan,AFG,0.046067875,0.053614943,0.073781338,0.074251368,0.086316543,0.101498607,0.10767397,0.123782381,0.115547383,0.086862817,0.150358548,0.166114846,0.130820142,0.136339954,0.155725123,0.169027082,0.154895026,0.183118308,0.163346971,0.168673488,0.133230271,0.152639744,0.165879122,0.205462699,0.237642948,0.301734199,0.274729698,0.275560305,0.252079156,0.239131208,0.216660935,0.190670396,0.101374764,0.090782199,0.08156608,0.074116045,0.067333284,0.060797665,0.056258495,0.043144757,0.039272122,0.031077543,0.041129229,0.045618839,0.040415279,0.054403968,0.065524747,0.087857642,0.158961558,0.24907353,0.302936388,0.425262105,0.688083613,0.693183411,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Myanmar,MMR,0.126463436,0.118050129,0.128404767,0.114896942,0.12186273,0.113565138,0.114151975,0.143519517,0.113329397,0.121337497,0.169945717,0.183372078,0.171794451,0.140730955,0.156280778,0.149716773,0.156125559,0.161034078,0.156731606,0.151467573,0.160314991,0.159860002,0.155115745,0.156442064,0.17419051,0.174261632,0.172941997,0.124386279,0.101152603,0.10784868,0.101785192,0.098158569,0.11334419,0.122422917,0.141402173,0.155665871,0.160230751,0.163391504,0.173693247,0.190406875,0.211620752,0.181007764,0.189111647,0.200315418,0.250788767,0.232045407,0.255168809,0.253947499,0.19208093,0.199162639,0.241924262,0.274292955,0.246147003,0.237874069,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Dominican Republic,DOM,0.316155334,0.302506327,0.353029129,0.343658929,0.465454148,0.39894126,0.41789414,0.380469161,0.553066499,0.606689677,0.690547919,0.760937217,0.982245556,1.220224128,1.278471377,1.231130923,1.199249459,1.037382663,0.982978685,1.199736255,1.111600233,1.037738633,1.043006237,1.273301381,1.171994901,1.124028931,1.234591817,1.441945841,1.424662705,1.471914996,1.284840456,1.371066238,1.46266565,1.545528895,1.609061051,2.012746914,2.157968488,2.205103244,2.217515361,2.202170904,2.311300988,2.278507374,2.415109633,2.399070827,2.011351976,2.017778603,2.111062002,2.227747209,2.224213669,2.104977745,2.187311092,2.202290384,2.239913379,2.146755872,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,China,CHN,1.170381372,0.836046901,0.661428164,0.640001899,0.625646054,0.665524211,0.710891382,0.574162147,0.605451997,0.725149509,0.942934535,1.042239697,1.080676637,1.098195691,1.097367111,1.250124095,1.285283136,1.388842897,1.52920111,1.542675099,1.495250749,1.460431817,1.566739684,1.629055908,1.75044806,1.871054791,1.939434257,2.038410689,2.150905225,2.153077911,2.167703077,2.245901276,2.31420729,2.442800659,2.565993892,2.755754966,2.844309582,2.820567891,2.67674598,2.648649247,2.696862433,2.742120813,2.885225041,3.512245428,4.080138906,4.441150695,4.892727098,5.153564017,5.417002118,5.722912037,6.554417958,7.234858712,7.418954608,7.550916485,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Bhutan,BTN,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.012581616,0.012156352,0.011726445,0.011301681,0.010891745,0.01050277,0.010133697,0.019567717,0.028372764,0.054953069,0.053330295,0.060556233,0.07597638,0.065954868,0.112550013,0.132916143,0.113611249,0.204961753,0.212757316,0.117779869,0.239670965,0.349775005,0.409693515,0.353379705,0.415904353,0.489993063,0.586860847,0.753227482,0.714833573,0.702122771,0.701958748,0.662957313,0.698568399,0.612679529,0.485668561,0.608197947,0.588329935,0.575767714,0.606778515,0.549145981,0.677145031,1.001575973,1.099541354,1.171088881,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Guatemala,GTM,0.326049925,0.332099081,0.317326737,0.339922085,0.3849642,0.418026256,0.358482819,0.39731738,0.417332997,0.432415636,0.423943612,0.437844937,0.472297881,0.497674848,0.505724182,0.564925922,0.516742512,0.579612171,0.611324294,0.676969123,0.633606644,0.542746721,0.483029466,0.412351549,0.432321381,0.434122259,0.444685282,0.468496448,0.472583702,0.474972107,0.555342349,0.538425786,0.625582317,0.573848362,0.676691242,0.691809704,0.62681398,0.698875419,0.785963472,0.78265315,0.848306649,0.887301495,0.904184642,0.861238607,0.902390417,0.953500302,0.937542221,0.915047143,0.810256795,0.822008384,0.79178118,0.786554307,0.779031996,0.866574175,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Nicaragua,NIC,0.29960906,0.306518247,0.349874905,0.433944179,0.474373901,0.378676672,0.452069961,0.493983689,0.545960415,0.553328352,0.585656949,0.609521502,0.629915769,0.695885496,0.719378343,0.689673149,0.771757492,0.954419674,0.858990094,0.542380713,0.623971433,0.640664667,0.615876109,0.567522361,0.511662355,0.536838002,0.595888925,0.628017688,0.566435082,0.364415665,0.614917516,0.473434345,0.552851552,0.52023855,0.562128835,0.602655679,0.611585702,0.656539523,0.702581738,0.732709371,0.748457863,0.77714591,0.780659918,0.841729703,0.833581276,0.803023501,0.819491407,0.834055188,0.790487627,0.793376269,0.790571415,0.840384987,0.795541595,0.768475284,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Chile,CHL,1.75304482,1.838272896,2.076588315,2.106925052,2.080412635,2.062989124,2.134900941,2.140990127,2.310136976,2.405428706,2.579437616,2.781424141,2.842911421,2.741331765,2.530944779,2.208521015,2.277272419,2.150449344,2.103804022,2.245873109,2.248964336,2.153787614,1.781971945,1.77477941,1.862197809,1.775872572,1.808137349,1.812758965,2.117466603,2.505083076,2.535133011,2.345618342,2.393682526,2.513121072,2.724034867,2.94104334,3.368968784,3.864226566,3.897700791,4.10553651,3.876961939,3.473025803,3.54868213,3.534984654,3.756382831,3.84046304,3.98128427,4.35156491,4.316439805,3.969434147,4.24629428,4.606852213,4.656812685,4.732135712,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Kenya,KEN,0.299496881,0.28725727,0.304273985,0.320661958,0.307305266,0.259649487,0.273274893,0.266146233,0.268506558,0.288157853,0.274068546,0.316134818,0.320474975,0.312855742,0.380878645,0.368977464,0.329338923,0.348091685,0.353045082,0.321711564,0.38094823,0.386201414,0.267301785,0.255505314,0.228042942,0.191736485,0.2040846,0.244751788,0.218690403,0.229063768,0.248363863,0.199736842,0.221370014,0.245794458,0.246413638,0.275965745,0.33179823,0.286573323,0.339479453,0.335704347,0.335350781,0.294043331,0.243741462,0.201323302,0.221377912,0.242225673,0.263863006,0.263921731,0.267801815,0.31450114,0.301883196,0.324913205,0.294184178,0.304402198,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Honduras,HND,0.307669104,0.356228478,0.32740949,0.321733003,0.316458031,0.319528682,0.333331405,0.352498584,0.479891074,0.44927508,0.516400384,0.481166798,0.540011458,0.515951492,0.516803256,0.536881362,0.554932895,0.605439754,0.600526568,0.548496672,0.565804478,0.485890505,0.455970019,0.502004954,0.483419027,0.449998537,0.423270332,0.48345741,0.540767757,0.572343471,0.528732831,0.535386874,0.593991532,0.535772188,0.611672921,0.693899415,0.691815846,0.710112081,0.776813977,0.775436198,0.805872102,0.896705918,0.937203579,1.021577338,1.090866136,1.097939139,1.00008677,1.230602978,1.194640242,1.066361167,1.062880845,1.174954411,1.161323406,1.15489309,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Benin,BEN,0.066354118,0.052045781,0.054201528,0.047579654,0.055295044,0.057114908,0.042394929,0.052319596,0.055230835,0.070849897,0.097105031,0.0987099,0.127891949,0.122623449,0.127816295,0.135983014,0.077823023,0.086539722,0.103038654,0.101340082,0.139064998,0.112249052,0.124989476,0.11240258,0.120649102,0.173630822,0.155337358,0.118573004,0.118179868,0.130416191,0.141510228,0.158495714,0.167046718,0.202977024,0.218621053,0.221772443,0.204833203,0.191382863,0.185408737,0.231754927,0.230065879,0.252987807,0.280412783,0.307110875,0.316583691,0.292647893,0.458607507,0.516298739,0.491601795,0.504357329,0.535215995,0.542584809,0.54841941,0.561654398,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Azerbaijan,AZE,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,7.61863709,6.464585857,5.525358563,4.337414444,4.026472755,3.803022741,4.00297561,3.579835395,3.666271029,3.547105484,3.623944346,3.718169927,3.863229639,4.091801927,4.616299863,3.5553401,4.051383481,3.565668218,3.388225879,3.646179877,3.82487717,3.785068836,nd,nd,nd
