Series Name,Series Code,Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Czech Republic,CZE,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,21.8206681,20.77896531,19.17157388,17.27805075,17.52869857,17.65257629,17.68281886,17.14821083,18.82178161,16.02022606,16.28637468,15.22170362,16.08735952,16.65145465,17.86202965,18.35803877,19.97279528,19.73524481,17.81310445,15.46700373,16.20931251,11.60267112,11.41194725,11.51712887,12.09441921,12.73150004,11.86385473,11.39900804,11.31098392,10.31072282,11.33756911,10.88551442,11.71527435,11.64068909,9.994934999,10.50109299,8.529241937,9.290088847,9.753414612,10.55465805,9.573408206,10.1060807,11.08474241
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Denmark,DNK,37.04780362,35.41014402,37.44102137,37.71111671,42.20343198,42.26538732,39.11255411,41.29419613,39.82701812,38.19864721,36.57306205,37.22021661,35.36075288,35.0880313,33.92,30.45791374,32.18390805,30.45727637,29.39694272,28.79797019,24.12371134,25.00945895,16.20639535,15.51857585,15.31819035,16.87971157,15.81425556,16.10367893,14.70167917,14.27147698,12.42150706,10.6389933,10.54058941,11.49445215,9.577922078,10.24498886,9.046488901,9.30833872,9.575569358,9.76990504,9.379310345,9.380970577,8.991354467,8.233246301,8.825801468,9.188519513,7.487579844,7.519379845,7.752416204,7.823491793,8.415946003,7.985781991,8.771929825,8.296830714
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Djibouti,DJI,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Dominica,DMA,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Early-demographic dividend,EAR,24.80620155,23.70505789,23.20561252,27.05766387,24.41546763,22.39627434,20.95412844,23.22515213,24.23957353,23.6031927,23.37798792,12.72130435,12.62253652,12.34541914,11.99418536,12.13079876,12.25529425,12.07014459,12.16824362,11.92524932,11.3432507,11.18043408,11.10830489,11.43240946,11.75858839,11.48839433,10.83911767,10.79239781,10.88896805,11.05092343,10.39719337,10.24610907,10.42067174,10.3084246,10.68918215,11.68719904,11.51886719,11.56721473,11.26091323,11.27306246,11.16753106,10.87036576,11.02561544,10.87324187,10.78489884,10.59319409,10.50246883,10.59753574,10.24503119,9.778093405,9.174978895,9.298550496,9.088075966,8.732202123
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,East Asia & Pacific,EAS,6.683217198,6.404195407,6.222517012,5.816030364,5.228308191,5.380244923,4.762395806,3.990257397,3.430548415,3.002962232,9.049809735,14.25970087,14.23324411,13.96104037,13.92177277,14.45860027,14.33830239,14.47289458,14.27937812,14.13219395,13.71986996,14.43263035,14.68779897,14.84011334,14.8052201,15.45861814,15.3109265,14.9987491,14.94462456,14.30808231,14.25717864,13.54489605,12.71228649,12.42247322,11.27980654,11.29418712,10.17581135,10.64916909,9.468080381,9.983135276,9.281901126,9.117841613,8.923293519,8.306956711,7.993903218,7.59712207,7.186327916,6.914303785,6.592821867,6.464168289,6.30554165,5.994468359,6.036566338,5.940405926
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,East Asia & Pacific (excluding high income),EAP,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,17.86526194,17.79800934,17.36011348,17.09978565,17.50348567,17.15759073,17.28198283,16.43972826,16.46884103,15.79246905,16.42540827,16.32146607,16.25660272,16.04111834,17.00798385,16.53149154,16.15830789,16.17292533,15.63355426,15.23412906,14.46406053,13.11488474,12.47407161,11.12937036,10.87968363,9.243098794,10.1546956,8.501247817,9.00418419,8.20592448,7.972232833,7.598913091,6.995642469,6.858746525,6.394313903,6.073548002,5.956953861,5.580965832,5.488333872,5.367775511,5.163812266,5.282587732,5.210634832
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,19.18627799,19.07527317,18.57282408,18.31450005,18.62024596,18.29601485,18.35802347,17.39276955,17.45428639,16.81011246,17.52630068,17.4324438,17.35103956,17.07342892,18.12791521,17.54541952,17.04084405,17.00415602,16.39811637,15.91903959,15.04833601,13.56147385,12.83176814,11.40807935,11.10824216,9.409209842,10.33134497,8.633924599,9.161563118,8.350461503,8.111789735,7.7187904,7.094115,6.944724138,6.470258643,6.141141341,6.008013646,5.633451342,5.537536713,5.409629132,5.187714899,5.307182032,5.23401432
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Equatorial Guinea,GNQ,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Eritrea,ERI,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,6.818181818,7.936507937,8.450704225,10.25641026,10.58823529,11.25,13.55932203,14.28571429,14.75409836,13.43283582,13.63636364,13.43283582,13.63636364,13.79310345,16,16.32653061,16.27906977,13.33333333,12.5,11.76470588,10.90909091,10.90909091
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Estonia,EST,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,4.114539894,4.484998453,2.952340784,3.026967529,3.289846852,3.383458647,3.959810875,3.878787879,3.51758794,3.22147651,3.44589938,3.607214429,3.157172272,3.079710145,3.128760529,3.032104637,2.833226014,2.016546019,2.195945946,2.371273713,1.930294906,2.258610954,2.615571776,2.226935313
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Euro area,EMU,19.96604075,20.13877696,21.81880689,23.93111142,21.74164403,21.74425962,22.02938825,22.25666421,22.52899872,22.76913043,23.74306165,22.96057953,23.30356348,23.12606864,21.23645106,21.9863002,21.36682842,21.08937302,21.57755099,21.14602212,19.96010064,19.49927372,19.1033799,18.92068061,20.95884884,21.84663248,22.21223209,21.57525344,20.38315093,18.73530233,18.9629804,19.79144756,19.02622354,19.50824035,18.34057374,18.43336183,19.83940077,18.75590419,18.44456039,18.18429759,17.43586122,18.34546918,17.36605154,17.84954242,17.67432804,17.72945606,17.57694098,15.38364075,17.28766299,18.13598928,18.44177611,16.67595132,17.39109665,18.22538355
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Europe & Central Asia,ECS,22.59593452,22.18302894,23.36232756,24.53396419,22.70014817,22.36801146,21.863902,21.54367012,21.60334684,21.80914801,22.94225736,21.35517307,21.68471045,21.3850815,20.14842016,20.44411498,20.10383514,19.70119361,19.82644449,19.59086125,18.83332495,18.60062514,18.3763825,18.02187305,19.11467827,20.12957466,20.39177761,20.14649953,19.37090977,17.94889941,14.29462653,14.69067794,13.99689493,14.86192298,14.76588552,15.22853498,16.03708585,15.69896388,15.36782379,15.61336851,15.01006621,15.47825812,14.86377508,15.03784977,14.95374687,14.87838802,14.68225225,13.53469289,14.94305772,15.28218021,15.37348963,14.21217246,14.5434853,14.5873612
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Europe & Central Asia (excluding high income),ECA,24.80620155,23.70505789,23.20561252,27.05766387,24.41546763,22.39627434,20.95412844,23.22515213,24.23957353,23.6031927,23.37798792,8.782577651,10.86663862,10.95463511,11.48583169,10.31814583,7.962285676,7.697944878,6.8128426,6.365588832,7.149355795,6.963829661,7.355772035,7.415345049,7.12649602,8.914114014,8.894243641,9.552685662,9.350979893,8.834337425,10.51474606,10.18998318,9.183603562,10.07944747,10.45937395,11.31490552,11.4964567,11.87646568,11.5008245,12.37023523,12.03264025,11.93666598,11.42880686,11.49855995,11.35121013,11.20700115,11.27755127,11.1644979,12.2225724,11.92552051,11.41576722,11.50343681,11.2873548,10.60628128
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Europe & Central Asia (IDA & IBRD countries),TEC,24.54365939,22.69394952,22.66689892,22.30874551,21.99261993,21.35155417,19.45809992,18.51037314,17.38582236,18.91375457,20.45940171,14.40218985,14.75181001,14.63358644,14.92455418,14.66673152,13.86634773,13.03508441,12.68386621,12.25299108,13.18286333,13.2931977,14.67109472,13.17833625,13.02635046,14.36555949,14.83541841,15.79738859,15.84792772,14.47903735,10.71749219,10.62419741,9.807486797,10.72239224,10.91656723,11.69695675,11.83230594,12.10625155,11.5662625,12.42449802,11.96069049,11.98972299,11.69352434,11.72222672,11.5977804,11.548879,11.68914163,11.45519635,12.48867069,12.33602085,12.05520517,11.86387723,11.74341608,11.09339583
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,European Union,EUU,22.51541647,22.09459818,23.26737609,24.37196927,22.52369332,22.18304792,21.70052431,21.3708081,21.38875736,21.598473,22.76610384,21.15844514,21.49713759,21.18736248,19.96693027,20.31249592,19.83629869,19.45591701,19.61130362,19.40557833,18.58315177,18.41716488,18.16723268,17.79065899,18.97167505,19.95917168,20.27152535,19.9602096,19.14881546,17.74004959,17.24013669,18.36814811,17.75699726,18.28994206,17.4029618,17.40441493,18.44466118,17.62083394,17.38654503,17.28582883,16.56826793,17.30400091,16.68726984,16.96939076,16.95714521,16.93548387,16.71884481,14.904009,16.57461771,17.41182925,18.01242236,16.14331398,16.92079936,17.62252627
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Faroe Islands,FRO,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Fiji,FJI,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Finland,FIN,15.20056298,21.01910828,26.08422376,25.60043668,24.0518483,27.05536913,28.15789474,28.51390922,29.13436693,24.9033683,25.37313433,25.30120482,23.28515715,22.87622626,19.28038018,21.91532715,19.36892241,21.27574485,20.08421824,20.27726433,17.83044667,18.27366571,16.63262991,15.87227049,13.54119254,12.98943443,13.68703551,13.62852214,13.91371939,12.33249175,12.19421102,12.46318115,12.93638479,10.59201816,10.05398111,10.93468062,9.60077582,9.370302322,10.17009213,8.811364862,6.431459022,6.148491879,5.807275048,5.001408848,5.188397129,6.079472624,4.985647379,4.924419511,4.499820724,4.858375539,4.596394348,4.11590993,4.971240756,4.43179508
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Fragile and conflict affected situations,FCS,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,14.11457199,13.14611315,12.20853081,12.18443198,12.90003299,11.45139814,11.2036771,10.57781304,9.982238011,10.69252078,9.882119643,8.060796646,7.746013775,7.517577069,8.096988796,8.578959981,8.986557922,8.471441781,9.837749024,9.147692928,8.111954459,7.586288138,9.1218516,8.966174369,8.764139478,10.14844804,9.898466724,8.743680959,9.948738367,9.877918581,9.430943527,9.463380831,8.652310879,9.861860389,10.78601442,10.52908554,10.28524523,10.5065953,9.676970203,8.521652563,8.38871862,8.565568433,8.043678868
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,France,FRA,24.16205846,23.92611214,26.11039968,29.27101611,25.64620721,25.95943648,25.28060518,25.61846208,25.80400741,24.86114784,24.1221936,26.3675244,28.87824897,29.85723022,26.95838903,27.31764984,25.32025664,25.60953867,27.23735409,25.2529511,24.20779677,26.06441786,25.06867956,26.34155476,27.36102272,28.18879727,30.05592481,29.13085005,26.81961314,25.27208157,24.77353631,25.71227956,25.81749367,26.31764188,25.10946296,24.49371508,25.86772722,24.94374341,24.43823995,25.22298901,23.49746263,24.6087807,23.24779249,24.18036127,25.15788047,24.40572663,23.71076855,22.00589469,24.03906742,25.75207702,24.79122559,22.57690449,24.2861726,24.47000665
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,French Polynesia,PYF,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Gabon,GAB,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,0,0,6.557377049,8.928571429,7.894736842,5.128205128,4.545454545,3.448275862,3.759398496,4.651162791,3.703703704,17.04545455,14.28571429,20.52980132,19.04761905,18.24324324,17.96875,18.05555556,9.734513274,13.18681319,12.14953271,11.71171171,10.83333333,13.79310345,12.97709924,12.05673759,11.84210526,10.49382716,11.18421053,10.2739726,10.13513514,12.31884058,11.51079137,11.18881119,9.826589595,9.444444444,10.30927835,9.547738693,9.345794393,9.282700422,8.906882591,8.812260536,8.833922261
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Gambia  The,GMB,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Georgia,GEO,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,14.18757467,15.25490196,20.39274924,26.48716343,17.5,5.781057811,7.898894155,15.1459854,20.36659878,19.8630137,24.83801296,19.23076923,16.66666667,16.55629139,17.5,17.48768473,15.04424779,13.57798165,18.62955032,17.9584121,19.03807615,17.81512605,20.42360061,24.13273002
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Germany,DEU,17.404026,18.29587227,20.05992664,21.8421731,20.64076626,20.55123298,21.29961015,21.40247648,21.47314328,22.7235012,24.81056748,23.49952463,23.01771131,23.02633455,21.17354647,21.54604756,21.87421066,21.56853072,21.37010524,21.45118445,19.59136564,18.48465763,18.02281447,17.20316677,21.65841708,23.07133329,23.92530231,23.54875579,21.76662525,19.37460538,20.97695343,21.26187571,20.49056131,21.57094362,20.48253067,20.72511644,22.44941667,21.56023392,20.80731042,20.17594444,19.8151066,21.29258818,20.16553984,21.05051539,20.26471137,20.28572881,21.03847357,16.87182162,19.79521304,19.79207151,19.93834317,17.84635157,18.51841907,19.52606635
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Gibraltar,GIB,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Greece,GRC,18.98907104,17.93020457,18.59688196,18.69158879,15.62774363,13.88235294,10.11863224,10.96408318,10.80607477,11.556481,12.79178338,12.60973663,11.81755356,11.47686833,10.84934904,10.73313783,9.605974762,8.308457711,10.19690577,8.331476944,7.147599026,6.962167002,8.550913838,6.815869786,6.725663717,6.842781141,6.399411548,7.38512949,7.063429914,7.819767442,7.381974249,7.569493942,7.144831399,7.07168558,6.985244348,7.082189991,9.498887871,9.728682171,9.753682386,9.484459793,9.422596045,10.09988901,10.41620545,11.81043663,11.48171905,11.8895074,11.75783324,10.31033075,10.49788136,9.588737391,9.33828818,12.04819277,9.679512132,6.459573233
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Greenland,GRL,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Grenada,GRD,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Guam,GUM,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Guinea,GIN,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Guinea-Bissau,GNB,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Guyana,GUY,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Heavily indebted poor countries (HIPC),HPC,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,8.126822157,7.6629681,7.704654896,7.363723303,7.827476038,7.741935484,8.291382884,8.960047004,9.016641452,10.18033741,10.52478134,10.42540443,9.122401848,9.600477042,9.961798413,10.75801749,11.1272516,10.86121777,11.71853857,11.14982578,10.56257176,10.80079795,10.84128361,10.93247588,11.2475442,12.70848015,12.62516326,11.41238365,10.99304482,10.36162638,10.73825503,10.44631307,11.70095807,10.65753025,10.33816425,9.715609317,8.980410668,9.109403255,8.685800604,8.430054979,8.008511461,7.683383901,7.297979798
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,High income,HIC,20.33180016,20.22248082,20.75496732,20.65439873,19.46500271,19.21483146,18.71121512,18.41851001,18.07031033,18.07409991,19.8793673,19.51743767,19.29659613,18.32618633,17.67465705,17.9894649,18.08040566,17.28850557,17.36715541,16.62194165,15.82103952,15.39804246,15.7146457,15.33488459,15.74482568,15.86132119,15.91306467,15.54299738,15.17881913,14.45609643,13.90132076,14.26659198,13.93469705,14.15632273,13.49553894,13.55038216,14.00982599,13.26251937,12.583935,12.71109476,12.47444826,12.60249954,12.49296439,12.64740048,12.31704105,12.13048428,11.57068461,11.02832244,11.65199462,12.07597688,11.8642206,11.23794567,11.15894465,11.48117307
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Hong Kong SAR  China,HKG,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,10.61755146,8.368200837,6.957424714,9.090909091,8.448117539,7.777777778,8.865979381,7.901554404,5.606166783,6.369863014,4.689480355,6.071220082,3.680981595,3.802816901,3.766816143,3.800475059,3.71037464,3.675048356,3.645350633,3.813813814,3.672004417,3.559155621,3.380412132,4.610318332,4.73713034,4.82543287,5.189255189,3.982621289,4.228520018,4.561229549,4.971042471,5.732801595,5.722961925,5.915424102,4.185821437,4.017013233,3.861003861,3.967327888,3.611591696,3.95332222,3.615249781,3.614992238,3.517915309
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Hungary,HUN,nd,nd,nd,nd,nd,22.62859378,21.02240092,19.75967957,19.7806354,19.35308014,20.85962818,18.84851502,18.04571797,18.10928797,17.15615004,16.62630004,17.05288986,16.20743436,17.2580455,18.20143885,18.14111098,18.42652637,18.95711501,19.02880449,19.10559006,22.11357653,21.29535003,22.84847719,24.23794817,24.05809015,25.77649208,28.19098645,24.56263121,26.09377724,26.58540894,25.25773196,25.54489974,24.3954863,22.55076594,23.29805996,24.75136048,25.6872383,25.96899225,27.31595632,28.25494825,29.51388889,27.01255539,22.77227723,23.42028986,25.75208022,26.73121448,26.3582806,25.17814727,25.11392405
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,IBRD only,IBD,24.54365939,22.69394952,22.66689892,22.30874551,21.99261993,21.35155417,19.45809992,18.51037314,17.38582236,18.91375457,20.45940171,15.7038813,15.60852087,15.25568091,14.98356489,15.23505841,14.83293612,14.77722055,14.54501028,14.41188755,13.96271657,14.26673441,14.49818335,14.44277657,14.48321947,15.0868126,14.68616187,14.69707136,14.79536474,14.22812529,12.60693966,12.31638366,11.60795781,11.810983,11.48873296,11.19982871,10.5627312,10.85241899,9.848211039,10.32132965,9.900386779,9.681863675,9.449524924,9.142302744,8.942026842,8.536850781,8.370056264,8.152297888,8.021255424,7.746549066,7.328393362,7.143137375,7.04295335,6.99868722
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Iceland,ISL,29.05982906,31.30434783,29.03225806,29.92125984,31.00775194,30,29.33333333,32.3943662,32.2147651,37.59398496,38.63636364,36.42857143,34.66666667,32.33532934,28.91566265,27.95031056,23.27044025,21.47239264,18.18181818,16.39344262,12,10.34482759,7.051282051,5.031446541,3.550295858,3.680981595,2.941176471,2.873563218,2.732240437,3.296703297,2.631578947,2.139037433,2.105263158,2.06185567,1.951219512,2.040816327,1.793721973,1.421800948,1.904761905,1.463414634,1.388888889,0.952380952,0.909090909,0.913242009,0.881057269,0.896860987,0.440528634,0.431034483,0.471698113,0.480769231,0.512820513,0.534759358,1.075268817,0.492610837
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,IDA & IBRD total,IBT,24.54365939,22.69394952,22.66689892,22.30874551,21.99261993,21.35155417,19.45809992,18.51037314,17.38582236,18.91375457,20.45940171,15.18664414,15.10740928,14.74782399,14.50864614,14.78930874,14.43026132,14.38644416,14.13751161,14.01260576,13.65959576,13.96529857,14.16925283,14.09180563,14.14126228,14.71497688,14.33016102,14.28663123,14.38112944,13.92548812,12.19715154,11.91314785,11.24408452,11.4684299,11.17153593,11.27637726,10.6570704,11.02048268,10.07800293,10.5536806,10.0602512,9.888778339,9.6885728,9.275496564,9.037265494,8.696714042,8.531465719,8.39825865,8.29077705,8.052536822,7.707011382,7.430187931,7.354488558,7.117665491
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,IDA blend,IDB,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,10.24342746,10.34482759,9.871685201,10.75555556,11.07371795,11.7968233,11.83848272,11.9057577,11.79289232,13.93858801,13.1745315,12.8872877,13.04133373,13.49522293,13.04495048,13.72452738,12.20294504,12.00844179,13.09126322,6.549293329,6.744162402,6.710570753,7.070402732,7.342961545,18.11422188,18.56642414,19.60518676,19.3302195,20.00706755,19.31994707,19.33890261,19.18667761,18.05948267,17.0194938,16.96630838,16.68004533,16.00234071,16.4242451,14.90393168,14.3561436,15.14524073,15.12534273,13.79786064
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,IDA only,IDX,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,12.39130435,12.3825188,11.16320607,10.13584117,11.28036229,10.46242775,10.82731816,10.89380369,10.89177489,11.05201928,11.30492019,10.79022533,9.515959838,9.373656299,9.820273185,9.932249322,9.738903394,10.05768748,13.10983237,8.061371535,7.936644573,9.063726406,9.92442323,10.6870229,11.02668476,11.82241015,12.17265957,11.47479869,11.26709863,10.85004389,10.78804004,10.89720305,10.74394564,11.238972,11.3845389,10.95224613,10.2865735,10.17086369,9.994588519,9.619686801,9.144775825,8.760667032,8.694995279
